customer_id,full_name,age,gender,city,signup_date,annual_income,monthly_spend,is_subscribed,score
U1358,User 358,29.0,,Mumbai,06-02-2024,55973.6,163.31,0,26
U1359,User 359,27.0,F,Delhi,25/01/2025,250000.0,172.68,True,31
U1360,User 360,44.0,,,09-06-2024,63956.38,163.08,0,47
U1361,User 361,34.0,M,Delhi,,59144.11,64.7,0,54
U1362,User 362,30.0,male,Delhi,04-08-2024,53964.1,106.62,yes,24
U1363,User 363,58.0,male,Delhi,2024-02-28,65253.54,332.46,yes,32
U1364,User 364,49.0,Other,Mumbai,06-02-2024,,102.52,1,64
U1365,User 365,29.0,Male,Delhi,03/01/2024,56122.77,69.3,0,88
U1366,User 366,55.0,Female,Delhi,2024-10-04,64111.77,125.61,yes,72
U1367,User 367,59.0,  Female ,Delhi,2024-11-15,7904.84,39.97,0,  88 
U1368,User 368,37.0,F,Mumbai,02/05/2024,47073.32,426.93,False,50
U1369,User 369,48.0,M,Bangalore,2024-09-14,80855.68,61.74,0,4
U1370,User 370,63.0,M,Pune,11/07/2024,44856.88,89.69,0,37
U1371,User 371,36.0,Female,Pune,2024-07-05,64020.69,98.75,0,99
U1372,User 372,25.0,M,mumbai,07/04/2024,59160.71,171.77,0,61
U1373,User 373,20.0,male,Bangalore,2024-10-20,43630.43,55.13,1,28
U1374,User 374,27.0,Male,Hyderabad,2024-05-25,63101.77,495.0,0,84
U1375,User 375,18.0,male,,,46735.63,143.73,yes,38
U1376,User 376,51.0,Male,Hyderabad,2024-07-20,46118.72,49.02,YES,30
U1377,User 377,61.0,Male,Mumbai,06-29-2024,45920.48,336.54,No,1
U1378,User 378,43.0,  Female ,,,39320.12,171.0,yes,14
U1379,User 379,62.0,female,Delhi,2024-04-15,36903.09,122.17,No,43
U1380,User 380,47.0,,Mumbai,,46165.05,48.77,No,57
U1381,User 381,64.0,F,DELHI,,56148.95,149.61,No,18
U1382,User 382,43.0,female,Delhi,2024-01-26,48127.48,120.23,0,44
U1383,User 383,36.0,Female,Pune,,46948.21,60.67,no,41
U1384,User 384,58.0,Female,,,101160.46,154.4,False,54
U1385,User 385,54.0,Male,Pune,18/04/2024,67992.62,115.44,yes,90
U1386,User 386,35.0,female,Pune,06-17-2024,25245.35,113.01,no,46
U1387,User 387,38.0,female,mumbai,11-19-2024,59503.19,242.28,True,71
U1388,User 388,20.0,Female,Pune,,60214.66,275.22,False,61
U1389,User 389,35.0,female,Delhi,2024-05-17,118155.87,211.98,False,83
U1390,User 390,50.0,F,Delhi,01-06-2024,61084.83,194.04,yes,95
U1391,User 391,31.0,M,Bengaluru,2024-01-16,92913.4,208.4,No,79
U1392,User 392,42.0,male,Hyderabad,05-26-2024,47754.12,89.03,no,22
U1393,User 393,56.0,male,mumbai,02-07-2024,41009.81,125.02,yes,26
U1394,User 394,46.0,  Female ,Hyderabad,2024-02-21,34181.3,205.53,No,25
U1395,User 395,33.0,,Bengaluru,2024-09-10,70888.61,188.62,yes,75
U1396,User 396,29.0,F,Mumbai,10-22-2024,38512.68,85.87,no,99
U1397,User 397,,female,Pune,2024-05-05,43338.63,159.76,1,  88 
U1398,User 398,55.0,Other,Pune,,64254.97,80.34,True,97
U1399,User 399,57.0,F,,,49122.64,91.75,yes,64
U1400,User 400,20.0,male,Delhi,22/02/2024,57728.13,209.79,No,46
U1401,User 401,32.0,male,Mumbai,18/06/2024,32372.99,173.33,No,75
U1402,User 402,27.0,  Female ,Bengaluru,,12094.61,168.35,True,48
U1403,User 403,48.0,Other,Delhi,,78129.47,130.36,no,36
U1404,User 404,18.0,male,Bengaluru,2024-05-14,75856.62,170.02,False,56
U1405,User 405,26.0,male,Bangalore,04/05/2024,50556.84,139.26,no,47
U1406,User 406,50.0,,Delhi,04-20-2024,56891.86,101.64,1,56
U1407,User 407,52.0,Female,,01-16-2024,38082.17,207.64,True,82
U1408,User 408,54.0,F,mumbai,2025-01-03,50295.96,44.54,No,72
U1409,User 409,21.0,Male,mumbai,09-25-2024,98615.97,120.95,True,77
U1410,User 410,43.0,Female,DELHI,25/11/2024,87265.4,273.06,yes,52
U1411,User 411,49.0,M,Bengaluru,04-27-2024,60066.64,115.89,False,98
U1412,User 412,26.0,male,Bengaluru,,20756.39,105.85,0,73
U1413,User 413,52.0,male,Pune,2024-05-04,64416.56,,YES,  88 
U1414,User 414,20.0,Other,Mumbai,,50250.69,112.38,False,77
U1415,User 415,58.0,Male,,2024-12-10,47563.81,223.74,True,37
U1416,User 416,31.0,female,Mumbai,2024-04-22,54896.8,301.56,YES,35
U1417,User 417,58.0,Female,Bangalore,01-21-2024,89715.75,173.47,no,45
U1418,User 418,36.0,M,Bengaluru,,57670.93,104.31,False,69
U1419,User 419,56.0,  Female ,Delhi,08/02/2024,72963.73,270.23,no,28
U1420,User 420,40.0,F,DELHI,08-31-2024,62710.7,266.3,False,54
U1421,User 421,27.0,Female,Bengaluru,11-14-2024,62145.66,181.4,no,83
U1422,User 422,53.0,M,Mumbai,01-08-2024,67048.47,76.19,0,95
U1423,User 423,49.0,  Female ,DELHI,01-10-2024,47542.71,110.59,YES,32
U1424,User 424,62.0,,DELHI,,30645.87,122.24,0,54
U1425,User 425,31.0,female,Bengaluru,28/08/2024,83793.98,,True,89
U1426,User 426,55.0,M,Bengaluru,23/07/2024,27642.92,191.2,True,78
U1427,User 427,35.0,,,08-16-2024,60273.9,137.94,No,66
U1428,User 428,34.0,Male,Hyderabad,02/02/2025,87736.43,,False,12
U1429,User 429,28.0,Other,Pune,2025-01-07,61291.42,,No,81
U1430,User 430,18.0,male,,,65905.36,69.03,1,64
U1431,User 431,42.0,Female,Delhi,2024-07-23,65911.53,127.88,False,49
U1432,User 432,63.0,Male,Delhi,08-11-2024,76068.73,274.39,yes,12
U1433,User 433,46.0,Female,Bengaluru,2024-12-28,79526.9,145.01,0,70
U1434,User 434,49.0,male,Pune,10-24-2024,29286.88,99.28,True,67
U1435,User 435,50.0,male,Pune,,78714.01,-80.0,No,26
U1436,User 436,33.0,Female,Pune,12-31-2024,53928.88,76.58,no,33
U1437,User 437,61.0,,mumbai,2024-07-22,41410.02,173.08,0,96
U1438,User 438,61.0,male,mumbai,2024-10-08,35675.03,112.36,1,63
U1439,User 439,53.0,M,Delhi,02/06/2024,59662.0,288.97,yes,53
U1440,User 440,22.0,male,Bengaluru,,44969.74,348.12,1,43
U1441,User 441,19.0,Female,DELHI,2024-01-02,,24.97,False,53
U1442,User 442,34.0,male,Pune,,54973.34,183.58,no,82
U1443,User 443,64.0,Male,Pune,05/09/2024,,-80.0,True,6
U1444,User 444,41.0,female,Delhi,2024-04-10,69365.99,116.6,yes,13
U1445,User 445,59.0,Male,Pune,,76216.94,228.6,yes,21
U1446,User 446,31.0,Female,DELHI,08-20-2024,75833.63,207.33,1,25
U1447,User 447,52.0,Male,Mumbai,01-18-2025,82340.05,335.7,no,13
U1448,User 448,23.0,female,Pune,31/01/2025,50313.68,129.46,No,43
U1449,User 449,38.0,Male,Pune,12/07/2024,41843.67,378.96,No,  88 
U1450,User 450,23.0,female,Pune,03-15-2024,53479.37,130.9,False,35
U1451,User 451,18.0,Male,mumbai,,46191.34,186.2,no,3
U1452,User 452,49.0,female,Bengaluru,2024-08-09,31378.05,80.9,yes,10
U1453,User 453,28.0,Male,Hyderabad,2024-12-11,50377.78,88.79,YES,66
U1454,User 454,63.0,male,Mumbai,2024-05-15,67374.65,104.5,True,43
U1455,User 455,64.0,female,,2025-01-25,76789.56,135.37,No,97
U1456,User 456,64.0,Female,Mumbai,2024-10-16,53308.19,84.57,No,57
U1457,User 457,53.0,male,mumbai,21/01/2024,74461.08,264.23,True,39
U1458,User 458,40.0,Female,Bangalore,19/12/2024,55118.34,210.59,YES,73
U1459,User 459,29.0,male,Bengaluru,25/01/2024,12120.88,106.34,True,83
U1460,User 460,53.0,Male,Bangalore,05-11-2024,30520.52,62.53,no,20
U1461,User 461,140.0,Female,Bengaluru,2024-06-21,62334.7,398.59,True,54
U1462,User 462,27.0,,Hyderabad,12-05-2024,22405.68,297.97,yes,29
U1463,User 463,28.0,Female,,01-28-2024,30968.47,85.62,No,99
U1464,User 464,50.0,M,Pune,2024-06-24,27555.74,118.32,1,45
U1465,User 465,52.0,Female,Bangalore,,51216.5,185.72,No,8
U1466,User 466,39.0,female,DELHI,2024-06-27,59263.61,163.04,False,84
U1467,User 467,22.0,Male,Bangalore,2024-05-01,24221.82,102.69,no,89
U1468,User 468,48.0,Female,Hyderabad,08/01/2024,,204.31,True,38
U1469,User 469,25.0,Male,Pune,,55159.74,193.29,False,46
U1470,User 470,19.0,female,Mumbai,2024-09-19,31185.71,173.98,no,72
U1471,User 471,61.0,,Pune,09-07-2024,55678.32,239.67,0,4
U1472,User 472,53.0,male,mumbai,,41361.0,105.36,no,88
U1473,User 473,51.0,M,Bengaluru,2024-04-25,41104.73,178.26,No,1
U1474,User 474,44.0,male,Pune,,32162.25,83.51,no,19
U1475,User 475,51.0,M,,06-18-2024,54650.63,172.77,no,32
U1476,User 476,43.0,Female,Mumbai,01-31-2025,50451.38,210.84,YES,64
U1477,User 477,62.0,F,Delhi,2024-05-17,50277.51,34.16,True,78
U1478,User 478,28.0,Female,Mumbai,14/05/2024,52686.12,234.05,YES,18
U1479,User 479,38.0,Female,Pune,,59208.03,420.83,0,33
U1480,User 480,,Male,mumbai,2024-05-20,51365.58,393.3,0,80
U1481,User 481,37.0,Male,Mumbai,14/08/2024,19200.4,72.14,False,33
U1482,User 482,20.0,Other,Mumbai,10/11/2024,54098.33,69.39,1,36
U1483,User 483,60.0,Other,Pune,2024-12-26,,305.01,YES,42
U1484,User 484,34.0,Male,Mumbai,,75181.47,55.42,no,62
U1485,User 485,45.0,  Female ,Bengaluru,24/01/2025,62652.03,273.1,True,80
U1486,User 486,30.0,,mumbai,2024-05-03,72751.93,65.63,no,92
U1487,User 487,22.0,female,Bangalore,2024-11-30,45119.88,72.74,True,83
U1488,User 488,54.0,Female,mumbai,,71010.83,286.99,0,25
U1489,User 489,39.0,male,Delhi,06-29-2024,34805.07,184.6,0,38
U1490,User 490,24.0,  Female ,Hyderabad,05-03-2024,54598.23,93.91,yes,63
U1491,User 491,48.0,M,Mumbai,02-02-2025,38576.4,236.83,1,39
U1492,User 492,25.0,male,Mumbai,2025-01-29,65691.82,163.26,YES,54
U1493,User 493,59.0,Female,Pune,12-04-2024,85953.11,137.08,False,34
U1494,User 494,55.0,  Female ,mumbai,05/12/2024,61271.37,76.65,no,66
U1495,User 495,51.0,  Female ,Delhi,01/02/2024,28061.13,82.54,No,61
U1496,User 496,45.0,F,Mumbai,,42800.23,198.76,False,11
U1497,User 497,63.0,male,Bengaluru,2024-10-28,110042.94,79.26,yes,98
U1498,User 498,48.0,F,DELHI,08-04-2024,69737.42,113.27,True,11
U1499,User 499,19.0,  Female ,Hyderabad,07/01/2025,41067.28,101.2,no,40
U1500,User 500,24.0,Other,Mumbai,2024-07-27,71542.85,299.24,yes,84
U1501,User 501,49.0,Female,,2024-10-22,57212.21,118.66,YES,3
U1502,User 502,48.0,Female,Mumbai,2024-09-09,102257.47,145.25,1,29
U1503,User 503,35.0,Other,Delhi,26/03/2024,56259.75,53.76,YES,70
U1504,User 504,48.0,Female,Mumbai,11-25-2024,50396.2,125.43,True,68
U1505,User 505,34.0,male,Pune,18/02/2024,53696.82,88.81,yes,89
U1506,User 506,40.0,Female,Delhi,2024-09-03,48002.79,133.71,1,69
U1507,User 507,26.0,Other,Mumbai,21/09/2024,42119.27,110.92,yes,59
U1508,User 508,63.0,Male,Bengaluru,,34751.77,70.48,No,19
U1509,User 509,47.0,M,Delhi,12-15-2024,46365.52,114.77,0,88
U1510,User 510,30.0,Other,Bangalore,,68840.76,35.08,False,40
U1511,User 511,49.0,Female,Bengaluru,2024-08-30,50378.28,104.49,True,18
U1512,User 512,45.0,M,Mumbai,01-22-2024,44619.02,530.43,0,12
U1513,User 513,31.0,female,Hyderabad,2024-01-17,31133.73,185.26,True,97
U1514,User 514,24.0,Female,Delhi,,67679.92,160.4,1,11
U1515,User 515,49.0,Female,Mumbai,2024-02-23,83967.37,92.04,False,19
U1516,User 516,36.0,male,Bangalore,20/05/2024,39742.26,186.07,YES,88
U1517,User 517,30.0,,Hyderabad,2024-11-11,43526.93,85.66,No,68
U1518,User 518,30.0,Male,Bengaluru,2024-08-02,38416.38,297.75,YES,65
U1519,User 519,25.0,female,Hyderabad,2024-06-14,69733.85,243.46,YES,10
U1520,User 520,50.0,female,Mumbai,16/01/2025,73752.51,85.16,YES,33
U1521,User 521,62.0,Male,Delhi,2024-10-10,57757.4,111.5,0,77
U1522,User 522,53.0,Male,Bangalore,12/08/2024,33606.11,187.96,1,56
U1523,User 523,28.0,M,Pune,2024-08-01,62022.23,115.65,1,6
U1524,User 524,58.0,Male,Mumbai,12-10-2024,59217.15,165.17,1,62
U1525,User 525,40.0,,Bangalore,03-03-2024,61005.57,280.64,No,5
U1526,User 526,29.0,Other,Pune,2024-09-08,36198.61,251.38,0,2
U1527,User 527,38.0,,Mumbai,17/03/2024,34983.18,108.98,YES,23
U1528,User 528,48.0,,mumbai,01/08/2024,25778.18,173.03,YES,35
U1529,User 529,48.0,male,Bengaluru,2024-09-17,75746.32,38.82,no,55
U1530,User 530,41.0,F,Bengaluru,2024-11-08,76320.89,87.98,1,57
U1531,User 531,39.0,Female,DELHI,19/10/2024,25866.77,182.33,0,88
U1532,User 532,43.0,Male,Hyderabad,2024-08-10,40637.96,148.37,1,35
U1533,User 533,52.0,Female,Mumbai,17/03/2024,40728.79,111.53,YES,31
U1534,User 534,28.0,Male,Pune,2024-10-29,71365.46,88.38,True,29
U1535,User 535,31.0,,Hyderabad,2024-08-16,56558.67,119.74,0,45
U1536,User 536,51.0,Other,DELHI,10-21-2024,82761.48,353.64,no,47
U1537,User 537,51.0,Other,Pune,2024-08-03,49756.39,159.25,YES,22
U1538,User 538,47.0,Male,Bangalore,,30883.5,100.81,no,73
U1539,User 539,54.0,Male,Delhi,12/11/2024,41745.61,73.89,False,53
U1540,User 540,60.0,male,Bengaluru,03-27-2024,38616.72,58.5,False,74
U1541,User 541,35.0,Other,Mumbai,,73930.19,100.86,No,3
U1542,User 542,46.0,Female,Hyderabad,2024-06-04,89607.81,91.51,yes,59
U1543,User 543,58.0,female,Mumbai,09/02/2024,63826.0,63.2,no,87
U1544,User 544,50.0,Male,Delhi,2024-11-16,42453.15,110.22,No,77
U1545,User 545,26.0,Female,DELHI,,59618.7,144.83,False,  88 
U1546,User 546,34.0,Female,Bengaluru,2024-08-18,25627.04,61.05,False,15
U1547,User 547,46.0,,Bengaluru,2024-11-03,51390.17,247.49,0,92
U1548,User 548,26.0,F,Bangalore,12/01/2025,24873.76,105.01,1,16
U1549,User 549,53.0,Male,Hyderabad,2024-09-09,63657.15,123.27,1,44
U1550,User 550,62.0,Female,Bengaluru,,52003.26,179.11,1,76
U1551,User 551,45.0,F,Pune,2024-11-29,69755.59,141.1,yes,56
U1552,User 552,46.0,F,Mumbai,2024-02-09,68353.86,76.54,no,28
U1553,User 553,49.0,Female,Hyderabad,,45007.23,115.37,1,84
U1554,User 554,40.0,Other,Delhi,2024-02-04,73266.46,52.48,0,20
U1555,User 555,50.0,Female,Bangalore,2024-06-10,33691.02,245.5,No,93
U1556,User 556,64.0,Male,,15/07/2024,102435.88,91.96,False,12
U1557,User 557,33.0,F,Pune,2024-05-07,30874.23,101.63,0,3
U1558,User 558,30.0,,DELHI,01-10-2025,68416.72,101.48,No,44
U1559,User 559,40.0,male,Bengaluru,2024-09-04,77384.08,202.09,False,42
U1560,User 560,51.0,female,mumbai,2024-04-25,58241.89,69.88,True,54
U1561,User 561,53.0,M,Bangalore,10/04/2024,36404.31,82.85,1,51
U1562,User 562,28.0,M,Bangalore,22/01/2024,41064.5,147.07,yes,29
U1563,User 563,62.0,  Female ,Bangalore,02-11-2024,36600.32,227.3,1,34
U1564,User 564,38.0,,Delhi,,54909.65,145.04,True,36
U1565,User 565,40.0,Male,Pune,2025-01-26,69256.5,172.9,False,98
U1566,User 566,35.0,female,Delhi,09-05-2024,63706.37,142.33,False,96
U1567,User 567,19.0,Male,Bengaluru,09-23-2024,55999.57,132.98,yes,55
U1568,User 568,53.0,Female,mumbai,2024-07-18,29860.51,201.85,True,26
U1569,User 569,39.0,F,Pune,2024-02-04,85620.29,149.64,No,52
U1570,User 570,39.0,male,mumbai,07-24-2024,51848.71,300.92,yes,41
U1571,User 571,42.0,male,Bangalore,04-17-2024,48157.48,103.23,No,2
U1572,User 572,34.0,,Hyderabad,11/09/2024,59152.07,278.36,0,37
U1573,User 573,24.0,M,Bangalore,06/07/2024,25151.12,90.36,1,35
U1574,User 574,31.0,Male,Bangalore,2024-01-09,53955.6,132.19,yes,57
U1575,User 575,43.0,M,Hyderabad,2024-01-13,51239.43,80.97,yes,79
U1576,User 576,57.0,Female,,02-18-2024,51917.53,117.62,yes,82
U1577,User 577,38.0,F,mumbai,23/02/2024,76967.3,91.18,yes,  88 
U1578,User 578,27.0,M,Bengaluru,04-29-2024,32496.29,89.43,yes,91
U1579,User 579,30.0,Male,DELHI,23/06/2024,,69.65,YES,  88 
U1580,User 580,39.0,F,Mumbai,04-02-2024,43908.14,129.87,YES,41
U1581,User 581,60.0,M,DELHI,2024-04-15,51115.89,166.18,True,15
U1582,User 582,37.0,Male,Pune,,69972.16,450.82,1,42
U1583,User 583,30.0,Other,Hyderabad,02-14-2024,52684.17,168.79,1,79
U1584,User 584,40.0,,Hyderabad,2024-05-24,50057.68,149.46,0,  88 
U1585,User 585,61.0,,Mumbai,06/08/2024,12712.46,100.46,1,72
U1586,User 586,49.0,Female,DELHI,2024-11-01,69121.73,132.26,YES,88
U1587,User 587,51.0,male,,2024-08-18,25783.04,65.54,False,94
U1588,User 588,59.0,Other,Bangalore,,46526.47,-80.0,yes,8
U1589,User 589,19.0,Male,,2024-07-21,39584.42,50.84,no,31
U1590,User 590,25.0,F,Delhi,2024-11-09,13937.13,123.32,No,  88 
U1591,User 591,28.0,  Female ,DELHI,2024-12-14,57501.39,437.52,YES,41
U1592,User 592,51.0,,Bengaluru,2024-06-01,47407.13,143.15,No,77
U1593,User 593,27.0,Female,Hyderabad,12-11-2024,64241.67,308.66,YES,50
U1594,User 594,24.0,,Delhi,2024-02-24,64800.49,423.75,No,46
U1595,User 595,37.0,Male,Bengaluru,07-09-2024,66072.55,68.05,yes,30
U1596,User 596,18.0,Male,Pune,10-27-2024,64126.69,166.04,1,61
U1597,User 597,59.0,F,Delhi,28/05/2024,63874.12,71.28,1,6
U1598,User 598,18.0,,DELHI,2024-04-13,,81.08,False,  88 
U1599,User 599,25.0,Male,Hyderabad,17/11/2024,61457.97,110.14,YES,78
U1600,User 600,60.0,M,Delhi,,58861.32,152.5,no,20
U1601,User 601,64.0,,Bengaluru,,51989.71,88.19,1,61
U1602,User 602,57.0,  Female ,Mumbai,2024-08-02,59640.65,159.17,1,94
U1603,User 603,41.0,M,,10/07/2024,64356.98,338.52,1,8
U1604,User 604,33.0,  Female ,Pune,2024-09-17,63832.87,182.33,True,19
U1605,User 605,61.0,Female,,,51765.12,349.29,No,52
U1606,User 606,48.0,male,Hyderabad,04/10/2024,93195.04,107.25,No,96
U1607,User 607,19.0,Female,Pune,12/09/2024,82563.65,103.55,no,8
U1608,User 608,25.0,male,Mumbai,27/07/2024,40239.36,89.23,yes,2
U1609,User 609,60.0,female,Bengaluru,2024-12-23,54846.45,188.63,No,42
U1610,User 610,53.0,male,Mumbai,2024-09-01,83994.68,82.7,no,71
U1611,User 611,21.0,Female,Bangalore,2024-09-24,39041.69,328.88,0,66
U1612,User 612,64.0,F,,07-01-2024,32745.11,66.43,0,4
U1613,User 613,44.0,Other,DELHI,,103164.48,89.63,no,44
U1614,User 614,62.0,Male,Delhi,2024-10-22,46242.02,111.33,YES,46
U1615,User 615,63.0,female,Delhi,2024-11-18,18637.53,75.37,0,49
U1616,User 616,47.0,  Female ,Bangalore,25/05/2024,,104.4,0,  88 
U1617,User 617,20.0,female,Hyderabad,2025-01-07,47278.95,224.36,no,45
U1618,User 618,39.0,male,Bangalore,10-27-2024,69559.24,140.55,yes,5
U1619,User 619,60.0,F,Pune,08-27-2024,55589.94,219.13,No,46
U1620,User 620,35.0,F,DELHI,17/06/2024,29595.15,259.72,0,79
U1621,User 621,,Male,DELHI,2024-05-26,2097.61,105.93,YES,4
U1622,User 622,140.0,  Female ,Delhi,08-14-2024,,178.81,1,92
U1623,User 623,49.0,male,Mumbai,,56065.31,120.63,False,58
U1624,User 624,22.0,,Hyderabad,2024-02-09,76683.68,97.51,0,71
U1625,User 625,38.0,Female,Pune,14/04/2024,43510.59,116.75,True,48
U1626,User 626,27.0,Male,Mumbai,2024-05-17,50066.52,298.82,yes,84
U1627,User 627,59.0,female,Bengaluru,05-30-2024,45205.06,215.4,False,29
U1628,User 628,44.0,Female,Bangalore,2024-01-28,43877.9,253.28,False,  88 
U1629,User 629,30.0,F,Hyderabad,02-04-2024,61810.23,110.84,0,47
U1630,User 630,,male,mumbai,,46668.26,70.42,1,60
U1631,User 631,52.0,Male,Mumbai,28/03/2024,24580.47,172.44,YES,84
U1632,User 632,52.0,Male,Delhi,2024-04-24,78519.17,306.83,0,50
U1633,User 633,59.0,Female,Delhi,29/08/2024,58856.28,120.86,0,10
U1634,User 634,54.0,Male,mumbai,06-03-2024,66742.52,266.51,True,85
U1635,User 635,25.0,female,Hyderabad,2024-12-31,250000.0,268.27,YES,82
U1636,User 636,40.0,Female,,2025-01-15,51137.82,278.1,yes,56
U1637,User 637,18.0,Male,Pune,01-17-2024,51230.66,,No,6
U1638,User 638,60.0,F,Pune,03/04/2024,35473.3,153.96,YES,91
U1639,User 639,53.0,female,Bengaluru,,70334.94,203.4,True,66
U1640,User 640,56.0,Female,Bangalore,11/05/2024,26942.17,266.24,YES,91
U1641,User 641,52.0,female,Hyderabad,2024-07-01,58510.2,196.08,YES,13
U1642,User 642,,Female,Hyderabad,10/01/2024,64294.33,187.77,YES,35
U1643,User 643,49.0,Male,Delhi,,31175.12,103.33,False,23
U1644,User 644,55.0,Female,Hyderabad,2024-11-12,,183.48,yes,  88 
U1645,User 645,47.0,male,Mumbai,2024-03-31,19235.88,168.58,No,32
U1646,User 646,56.0,F,Mumbai,20/10/2024,31081.96,370.83,False,88
U1647,User 647,45.0,female,Delhi,2024-10-02,54381.06,211.3,no,42
U1648,User 648,34.0,Female,Bengaluru,2024-02-07,67831.99,174.42,no,37
U1649,User 649,36.0,Female,Delhi,2024-05-12,30376.65,107.24,0,61
U1650,User 650,41.0,male,Hyderabad,28/10/2024,68023.15,64.3,yes,77
U1651,User 651,32.0,female,Bengaluru,05-02-2024,69717.52,89.42,1,39
U1652,User 652,21.0,F,DELHI,12-03-2024,47885.05,370.79,0,1
U1653,User 653,41.0,M,Hyderabad,31/07/2024,57352.39,127.51,No,91
U1654,User 654,30.0,M,Pune,,,182.29,no,43
U1655,User 655,42.0,,Pune,2024-04-20,82470.95,99.19,YES,12
U1656,User 656,62.0,F,Delhi,,45709.84,58.19,YES,64
U1657,User 657,49.0,Male,Delhi,2025-01-14,40004.75,129.12,no,72
U1658,User 658,61.0,male,Delhi,2024-05-27,52126.1,251.78,False,37
U1659,User 659,56.0,Other,Hyderabad,05/03/2024,35537.98,77.14,YES,16
U1660,User 660,50.0,F,DELHI,,77520.62,58.24,True,88
U1661,User 661,24.0,Male,Mumbai,,63797.86,62.04,no,86
U1662,User 662,18.0,Female,Bengaluru,2024-07-04,54925.95,89.71,1,65
U1663,User 663,25.0,Male,mumbai,,75126.33,147.53,True,27
U1664,User 664,19.0,Female,Bangalore,10/09/2024,68919.33,94.41,No,54
U1665,User 665,41.0,Male,Bengaluru,17/06/2024,72538.68,176.41,False,  88 
U1666,User 666,45.0,male,Delhi,18/02/2024,64989.93,,yes,86
U1667,User 667,43.0,Male,,2024-11-01,80476.43,88.55,0,89
U1668,User 668,28.0,,Bengaluru,23/01/2024,30331.02,401.38,No,75
U1669,User 669,38.0,Male,Bengaluru,05/09/2024,64402.13,115.34,1,66
U1670,User 670,48.0,Female,Pune,2024-10-15,83282.89,112.09,No,25
U1671,User 671,31.0,Male,Bangalore,2024-04-19,49287.96,138.11,True,13
U1672,User 672,22.0,Male,Mumbai,20/09/2024,44706.67,138.56,1,80
U1673,User 673,25.0,Male,Bengaluru,2024-08-20,48356.74,142.4,True,11
U1674,User 674,64.0,Male,Hyderabad,05/08/2024,55036.11,154.38,No,51
U1675,User 675,28.0,Female,Hyderabad,23/06/2024,74454.71,281.92,yes,53
U1676,User 676,23.0,Female,Mumbai,,55105.42,210.36,1,21
U1677,User 677,57.0,male,Delhi,2024-10-06,,128.32,False,27
U1678,User 678,33.0,,Delhi,2024-05-23,63695.9,-80.0,1,97
U1679,User 679,,Female,Hyderabad,13/11/2024,71865.09,92.8,False,74
U1680,User 680,22.0,F,,,55876.73,100.77,yes,40
U1681,User 681,20.0,Female,Bengaluru,15/12/2024,50624.81,292.14,0,74
U1682,User 682,36.0,male,Pune,03/11/2024,31079.82,373.97,YES,4
U1683,User 683,60.0,Male,mumbai,26/11/2024,11235.44,111.36,yes,18
U1684,User 684,33.0,Male,Pune,23/04/2024,47932.99,162.2,No,92
U1685,User 685,51.0,female,Mumbai,2024-07-31,9522.88,74.34,0,79
U1686,User 686,48.0,F,Mumbai,2024-07-31,53306.48,57.22,False,13
U1687,User 687,21.0,Male,DELHI,2024-12-05,66901.3,157.63,1,21
U1688,User 688,58.0,,Hyderabad,2024-09-12,55425.33,101.13,False,46
U1689,User 689,23.0,  Female ,Mumbai,2024-05-24,4124.78,60.59,1,39
U1690,User 690,56.0,male,Delhi,29/10/2024,47359.74,214.52,1,52
U1691,User 691,,male,Bangalore,,64385.28,216.17,YES,83
U1692,User 692,52.0,,Delhi,07-07-2024,77485.24,255.34,1,76
U1693,User 693,60.0,,Mumbai,04/06/2024,64037.89,66.06,False,74
U1694,User 694,,M,Bengaluru,2025-01-15,54531.15,147.27,1,8
U1695,User 695,49.0,Other,Mumbai,,63055.22,98.48,0,45
U1696,User 696,20.0,,Delhi,2024-04-23,87797.1,82.04,no,75
U1697,User 697,19.0,  Female ,Hyderabad,2024-09-03,55089.32,,False,70
U1698,User 698,55.0,female,Bangalore,01-16-2024,27833.38,154.59,No,70
U1699,User 699,39.0,M,Pune,10-24-2024,46155.49,137.17,No,79
U1700,User 700,24.0,Female,mumbai,2024-04-10,41164.53,233.87,1,31
U1701,User 701,30.0,female,Pune,24/03/2024,33650.08,140.2,0,82
U1702,User 702,46.0,male,mumbai,04/08/2024,41777.34,82.27,True,79
U1703,User 703,,female,Hyderabad,03/08/2024,,50.78,1,22
U1704,User 704,56.0,Female,Pune,30/03/2024,36186.48,155.86,no,19
U1705,User 705,54.0,Female,Pune,2024-10-10,45485.28,72.96,no,33
U1706,User 706,49.0,Other,Delhi,30/10/2024,104781.37,125.25,YES,96
U1707,User 707,43.0,,Bengaluru,2024-01-16,64765.06,131.78,no,56
U1708,User 708,23.0,male,Mumbai,2024-07-12,60614.3,246.64,YES,93
U1709,User 709,36.0,F,Delhi,12/06/2024,64055.02,73.94,True,38
U1710,User 710,26.0,Female,Mumbai,2024-08-13,57772.03,180.81,no,66
U1711,User 711,44.0,male,Mumbai,2024-04-03,45957.7,165.96,False,98
U1712,User 712,59.0,female,mumbai,03-22-2024,60121.25,165.31,1,34
U1713,User 713,59.0,female,Pune,26/08/2024,64202.08,177.73,yes,73
U1714,User 714,60.0,Other,Delhi,30/03/2024,23874.27,135.58,False,42
U1715,User 715,34.0,M,Hyderabad,2025-02-03,250000.0,195.03,0,90
